time,x,y,z
13773,-0.2549729,-10.071429,-0.06864655
13798,-0.22555295,-10.189109,0.0392266
13820,-0.16671304,-10.071429,0.0588399
13833,-0.19613299,-9.992976,0.00980665
13853,-0.2157463,-9.855683,0.02941995
13875,-0.19613299,-9.581097,-0.1176798
13899,-0.2353596,-9.365351,-0.0196133
13917,-0.1569064,-9.355544,0.06864655
13935,-0.1176798,-9.610517,0.06864655
13954,-0.17651969,-9.95375,0.1372931
13974,-0.19613299,-10.120462,0.049033247
13999,-0.19613299,-10.179302,-0.049033247
14014,-0.2157463,-10.238142,-0.02941995
14034,-0.18632634,-10.189109,0.0392266
14054,-0.17651969,-9.973363,0.0392266
14074,-0.18632634,-9.845877,0.1372931
14101,-0.19613299,-9.95375,0.1372931
14116,-0.2353596,-9.973363,0.049033247
14136,-0.2353596,-10.169496,0.0196133
14155,-0.26477954,-10.228335,-0.02941995
14177,-0.2941995,-10.169496,-0.1176798
14200,-0.22555295,-10.149882,-0.02941995
14217,-0.2353596,-10.208722,0.00980665
14236,-0.2353596,-10.208722,0.0588399
14256,-0.19613299,-10.267562,0.0392266
14285,-0.24516624,-10.277369,-0.06864655
14302,-0.22555295,-10.110656,-0.0392266
14317,-0.2157463,-9.98317,-0.0196133
14336,-0.20593965,-9.89491,0.0196133
14361,-0.19613299,-9.89491,0.0588399
14384,-0.19613299,-9.86549,0.02941995
14401,-0.16671304,-9.934136,0.00980665
14417,-0.22555295,-10.022396,-0.0392266
14437,-0.20593965,-9.992976,-0.16671304
14462,-0.20593965,-9.875297,-0.1176798
14484,-0.1569064,-9.757616,-0.0196133
14500,-0.20593965,-9.89491,-0.0196133
14518,-0.16671304,-9.914523,-0.02941995
14538,-0.20593965,-10.012589,-0.0392266
14565,-0.18632634,-10.002783,-0.0588399
14584,-0.2353596,-10.012589,-0.0784532
14602,-0.20593965,-9.973363,-0.02941995
14618,-0.18632634,-9.855683,-0.0196133
14638,-0.19613299,-9.787037,-0.0392266
14662,-0.1569064,-10.042009,0.00980665
14685,-0.2157463,-9.9047165,0.0196133
14705,-0.18632634,-9.816457,-0.0392266
14719,-0.20593965,-9.767424,-0.02941995
14739,-0.2157463,-9.83607,0.00980665
14759,-0.22555295,-9.95375,0.06864655
14779,-0.22555295,-10.071429,0.06864655
14800,-0.2941995,-10.140076,0.049033247
14820,-0.22555295,-10.061623,0.049033247
14840,-0.20593965,-9.973363,-0.00980665
14860,-0.16671304,-10.002783,-0.049033247
14886,-0.19613299,-10.022396,0.049033247
14902,-0.20593965,-10.120462,0.0588399
14920,-0.17651969,-10.071429,-0.00980665
14941,-0.22555295,-10.140076,0.0196133
14962,-0.22555295,-10.140076,-0.0392266
14984,-0.2353596,-10.257755,0.0
15001,-0.2353596,-10.277369,0.06864655
15021,-0.18632634,-10.189109,0.049033247
15041,-0.19613299,-10.159689,-0.0196133
15062,-0.18632634,-10.012589,0.0
15084,-0.2157463,-9.77723,-0.049033247
15101,-0.24516624,-9.934136,-0.10787315
15122,-0.19613299,-9.787037,0.0
15141,-0.2353596,-9.95375,0.0
15162,-0.26477954,-10.061623,0.0588399
15183,-0.22555295,-10.110656,-0.0196133
15202,-0.2353596,-10.081236,-0.0784532
15223,-0.22555295,-10.081236,-0.0392266
15243,-0.19613299,-9.934136,0.049033247
15263,-0.18632634,-9.885103,0.049033247
15287,-0.20593965,-10.002783,0.06864655
15308,-0.1372931,-10.032203,0.02941995
15323,-0.17651969,-10.453889,0.0196133
15343,-0.24516624,-10.610795,-0.0784532
15363,-0.24516624,-10.689248,-0.049033247
15383,-0.26477954,-10.855961,0.0
15403,-0.19613299,-10.826541,0.0392266
15424,-0.17651969,-10.581375,0.0784532
15444,-0.20593965,-10.346016,0.0588399
15464,-0.22555295,-10.238142,0.049033247
15488,-0.22555295,-10.581375,0.0196133
15505,-0.26477954,-10.493115,0.049033247
15525,-0.28439283,-10.316595,0.0588399
15548,-0.26477954,-10.012589,0.06864655
15570,-0.19613299,-10.326403,0.1176798
15585,-0.17651969,-10.542149,0.0196133
15605,-0.16671304,-10.355823,-0.049033247
15626,-0.20593965,-10.600988,-0.00980665
15647,-0.24516624,-10.306788,-0.049033247
15673,-0.28439283,-9.845877,0.00980665
15688,-0.26477954,-10.208722,0.02941995
15706,-0.24516624,-9.943943,0.088259846
15726,-0.17651969,-10.159689,-0.00980665
15747,-0.20593965,-10.346016,-0.0784532
15767,-0.2353596,-10.169496,-0.0784532
15788,-0.20593965,-10.189109,-0.10787315
15806,-0.2549729,-10.189109,-0.00980665
15826,-0.19613299,-10.032203,0.0588399
15849,-0.17651969,-10.140076,0.00980665
15872,-0.26477954,-10.816734,-0.049033247
15889,-0.22555295,-10.414662,-0.0784532
15907,-0.24516624,-9.885103,-0.06864655
15928,-0.2157463,-9.590903,0.0196133
15952,-0.1569064,-9.45361,0.10787315
15979,-0.18632634,-9.816457,0.1372931
15989,-0.16671304,-10.287175,0.0784532
16008,-0.16671304,-10.159689,0.0196133
16029,-0.1372931,-10.296982,-0.049033247
16050,-0.16671304,-9.787037,-0.00980665
16072,-0.10787315,-9.355544,0.088259846
16092,-0.1569064,-10.179302,0.0392266
16109,-0.2745862,-10.561762,-0.10787315
16130,-0.39226598,-10.385242,-0.1372931
16151,-0.3334261,-10.081236,-0.098066494
16171,-0.2941995,-9.816457,0.0
16189,-0.18632634,-9.414384,0.1176798
16209,-0.10787315,-9.5320635,0.1372931
16230,-0.12748645,-9.463417,0.0196133
16250,-0.19613299,-9.767424,-0.088259846
16273,-0.2157463,-9.934136,-0.2157463
16293,-0.22555295,-10.140076,-0.1372931
16310,-0.2941995,-10.179302,-0.1569064
16331,-0.26477954,-10.061623,0.06864655
16351,-0.26477954,-9.86549,0.088259846
16375,-0.20593965,-9.747809,0.02941995
16391,-0.16671304,-9.679163,-0.098066494
16411,-0.16671304,-9.60071,-0.16671304
16432,-0.20593965,-9.679163,-0.19613299
16451,-0.20593965,-9.63013,-0.18632634
16473,-0.18632634,-9.267284,0.00980665
16491,-0.22555295,-9.257478,0.0392266
16512,-0.24516624,-9.463417,0.00980665
16532,-0.30400613,-9.747809,0.0196133
16552,-0.26477954,-9.63013,-0.22555295
16574,-0.2549729,-9.698776,-0.2353596
16592,-0.22555295,-9.826263,-0.1569064
16612,-0.2157463,-9.767424,-0.10787315
16633,-0.1176798,-9.796844,0.049033247
16653,-0.19613299,-9.9047165,0.049033247
16675,-0.20593965,-10.051816,-0.02941995
16693,-0.2745862,-10.120462,-0.1176798
16713,-0.2941995,-10.100849,-0.1569064
16734,-0.26477954,-9.787037,-0.16671304
16753,-0.2353596,-9.649743,0.0
16776,-0.19613299,-9.747809,0.088259846
16794,-0.17651969,-9.649743,0.098066494
16814,-0.2353596,-9.620323,0.02941995
16834,-0.2549729,-9.845877,-0.06864655
16854,-0.2353596,-10.042009,-0.0588399
16877,-0.2745862,-10.071429,-0.14709975
16894,-0.2549729,-10.218529,-0.06864655
16914,-0.2157463,-10.051816,-0.0392266
16936,-0.19613299,-9.914523,-0.00980665
16960,-0.17651969,-9.9047165,0.0196133
16977,-0.20593965,-9.83607,0.02941995
16995,-0.2549729,-9.80665,-0.02941995
17017,-0.20593965,-9.669356,-0.049033247
17035,-0.22555295,-9.943943,0.0196133
17055,-0.16671304,-9.963556,0.0392266
17076,-0.24516624,-9.80665,0.098066494
17095,-0.18632634,-9.679163,0.0196133
17116,-0.20593965,-9.698776,0.00980665
17138,-0.24516624,-9.914523,-0.098066494
17161,-0.16671304,-10.110656,-0.098066494
17176,-0.2157463,-10.238142,-0.0196133
17196,-0.19613299,-10.238142,0.0196133
17217,-0.20593965,-10.100849,-0.0588399
17238,-0.22555295,-10.238142,-0.06864655
17260,-0.3138128,-10.238142,-0.088259846
17278,-0.3138128,-10.189109,-0.14709975
17297,-0.30400613,-10.395049,-0.0392266
17318,-0.30400613,-10.140076,0.0196133
17338,-0.2157463,-9.86549,0.049033247
17362,-0.18632634,-9.669356,0.0196133
17379,-0.17651969,-9.590903,-0.00980665
17398,-0.24516624,-9.5320635,-0.1176798
17418,-0.26477954,-9.845877,-0.049033247
17439,-0.2941995,-10.032203,-0.0392266
17462,-0.24516624,-9.738003,0.0588399
17479,-0.16671304,-9.590903,0.18632634
17498,-0.20593965,-9.65955,0.10787315
17519,-0.2157463,-9.7183895,0.0
17539,-0.20593965,-9.787037,-0.0784532
17561,-0.19613299,-9.98317,-0.088259846
17579,-0.17651969,-10.002783,0.00980665
17599,-0.16671304,-9.855683,0.0784532
17619,-0.18632634,-10.012589,0.02941995
17641,-0.26477954,-10.051816,-0.02941995
17662,-0.3138128,-10.061623,-0.098066494
17679,-0.26477954,-10.0910425,-0.0392266
17700,-0.22555295,-10.169496,-0.02941995
17720,-0.20593965,-10.002783,0.0
17741,-0.18632634,-10.071429,-0.0588399
17762,-0.18632634,-10.179302,-0.098066494
17780,-0.20593965,-10.012589,-0.0392266
17801,-0.2353596,-10.120462,-0.0588399
17821,-0.2353596,-10.208722,0.0196133
17842,-0.26477954,-9.934136,-0.00980665
17865,-0.24516624,-9.796844,-0.00980665
17881,-0.17651969,-9.757616,-0.0784532
17901,-0.24516624,-9.65955,-0.0392266
17921,-0.22555295,-9.561483,-0.088259846
17942,-0.19613299,-9.60071,0.049033247
17963,-0.17651969,-9.473224,0.1176798
17983,-0.20593965,-9.492837,0.0588399
18002,-0.2353596,-9.60071,0.049033247
18022,-0.22555295,-9.649743,0.0
18044,-0.2353596,-9.5320635,0.0
18064,-0.22555295,-9.375157,0.0196133
18082,-0.22555295,-9.4241905,0.088259846
18103,-0.20593965,-9.5320635,0.06864655
18124,-0.18632634,-9.7183895,0.049033247
18147,-0.2157463,-9.679163,0.0196133
18163,-0.19613299,-9.63013,-0.0588399
18183,-0.2157463,-9.992976,-0.02941995
18203,-0.22555295,-10.179302,-0.049033247
18226,-0.28439283,-10.326403,-0.0392266
18247,-0.30400613,-10.404856,-0.0588399
18265,-0.24516624,-10.277369,-0.0588399
18283,-0.22555295,-10.051816,-0.049033247
18305,-0.2157463,-9.855683,-0.049033247
18325,-0.17651969,-9.728196,-0.0588399
18348,-0.22555295,-9.875297,-0.098066494
18364,-0.19613299,-9.796844,-0.0588399
18385,-0.20593965,-9.57129,-0.0784532
18405,-0.20593965,-9.551677,-0.049033247
18427,-0.20593965,-9.463417,0.0196133
18449,-0.24516624,-9.45361,0.02941995
18466,-0.20593965,-9.48303,0.0588399
18485,-0.18632634,-9.669356,0.0392266
18506,-0.24516624,-9.669356,-0.10787315
18527,-0.20593965,-9.708583,-0.0392266
18549,-0.20593965,-9.845877,-0.0392266
18566,-0.17651969,-9.89491,-0.0588399
18586,-0.20593965,-9.95375,0.0196133
18606,-0.17651969,-10.0910425,0.0196133
18628,-0.19613299,-10.149882,-0.088259846
18652,-0.24516624,-10.071429,-0.088259846
18670,-0.2353596,-10.189109,-0.1372931
18687,-0.2941995,-10.208722,-0.06864655
18707,-0.20593965,-9.9047165,0.0
18727,-0.2353596,-9.816457,-0.00980665
18752,-0.2549729,-9.92433,-0.0196133
18769,-0.2549729,-9.669356,0.0
18788,-0.26477954,-9.669356,-0.049033247
18808,-0.2353596,-9.698776,-0.0196133
18827,-0.2157463,-9.590903,-0.0196133
18853,-0.2353596,-9.4241905,0.00980665
18868,-0.24516624,-9.492837,-0.049033247
18888,-0.24516624,-9.757616,-0.0392266
18908,-0.2353596,-9.80665,-0.0392266
18930,-0.2157463,-9.708583,0.0
18955,-0.22555295,-9.708583,-0.00980665
18969,-0.17651969,-9.679163,-0.06864655
18989,-0.24516624,-9.679163,-0.0784532
19008,-0.2157463,-9.738003,-0.0588399
19029,-0.2353596,-9.796844,-0.06864655
19053,-0.2157463,-9.738003,-0.0588399
19069,-0.16671304,-9.68897,0.0196133
19089,-0.2157463,-9.747809,-0.00980665
19110,-0.19613299,-9.738003,0.00980665
19130,-0.16671304,-9.65955,0.02941995
19151,-0.19613299,-9.92433,-0.0588399
19170,-0.1569064,-9.9047165,0.0
19191,-0.22555295,-9.738003,0.0196133
19211,-0.22555295,-9.9047165,0.0196133
19234,-0.20593965,-10.012589,-0.02941995
19251,-0.2549729,-10.002783,-0.049033247
19271,-0.26477954,-9.963556,0.00980665
19291,-0.26477954,-10.032203,-0.049033247
19312,-0.24516624,-9.845877,0.02941995
19331,-0.20593965,-9.826263,0.02941995
19352,-0.19613299,-9.934136,-0.098066494
19372,-0.18632634,-9.708583,-0.0196133
19392,-0.2157463,-9.492837,-0.0588399
19413,-0.17651969,-9.502644,-0.0392266
19437,-0.24516624,-9.581097,-0.00980665
19453,-0.26477954,-9.679163,-0.0588399
19472,-0.2745862,-9.698776,-0.0588399
19492,-0.28439283,-9.708583,-0.00980665
19514,-0.2549729,-9.796844,-0.02941995
19538,-0.22555295,-9.581097,0.0196133
19553,-0.20593965,-9.473224,-0.00980665
19573,-0.17651969,-9.590903,-0.02941995
19593,-0.19613299,-9.669356,-0.0196133
19614,-0.24516624,-9.63013,0.0196133
19637,-0.2353596,-9.708583,0.02941995
19654,-0.28439283,-10.061623,0.02941995
19674,-0.2549729,-10.051816,-0.00980665
19694,-0.22555295,-10.120462,-0.02941995
19715,-0.22555295,-9.98317,-0.00980665
19737,-0.16671304,-9.92433,0.0392266
19754,-0.16671304,-9.963556,-0.0392266
19774,-0.17651969,-9.992976,0.0
19794,-0.20593965,-9.98317,-0.00980665
19815,-0.19613299,-9.885103,-0.0784532
19840,-0.24516624,-9.757616,0.0
19858,-0.2353596,-9.63013,0.02941995
19876,-0.2549729,-9.610517,-0.0196133
19896,-0.2549729,-9.679163,-0.088259846
19916,-0.2353596,-9.747809,-0.0588399
19939,-0.19613299,-9.767424,-0.0392266
19956,-0.19613299,-9.708583,0.049033247
19976,-0.20593965,-9.83607,0.02941995
19996,-0.2157463,-9.816457,0.0196133
20017,-0.2353596,-9.826263,-0.0588399
20038,-0.2157463,-9.80665,-0.0784532
20056,-0.26477954,-9.787037,0.00980665
20076,-0.2157463,-9.796844,0.049033247
20097,-0.26477954,-9.708583,0.088259846
20117,-0.2157463,-9.757616,0.0
20138,-0.1569064,-9.855683,-0.0196133
20158,-0.2353596,-9.95375,-0.0392266
20178,-0.22555295,-9.9047165,-0.06864655
20198,-0.20593965,-9.9047165,-0.049033247
20218,-0.17651969,-9.963556,-0.0392266
20242,-0.2157463,-10.002783,-0.088259846
20258,-0.18632634,-10.434276,-0.0588399
20278,-0.2549729,-10.257755,0.0
20298,-0.20593965,-10.081236,-0.0196133
20321,-0.20593965,-9.992976,0.0
20340,-0.2353596,-10.002783,-0.00980665
20359,-0.24516624,-9.875297,-0.0392266
20379,-0.20593965,-9.885103,-0.0588399
20401,-0.2353596,-9.943943,0.00980665
20420,-0.19613299,-9.83607,-0.00980665
20439,-0.22555295,-9.708583,0.0392266
20468,-0.20593965,-9.83607,0.02941995
20479,-0.24516624,-9.80665,-0.0196133
20500,-0.2353596,-9.60071,-0.088259846
20524,-0.18632634,-9.60071,-0.0196133
20539,-0.19613299,-9.561483,0.0392266
20560,-0.2353596,-9.443804,0.0784532
20580,-0.2549729,-9.639936,0.049033247
20600,-0.22555295,-9.826263,-0.049033247
20620,-0.2549729,-9.796844,-0.0392266
20640,-0.2745862,-10.022396,-0.0784532
20660,-0.2353596,-10.110656,-0.0588399
20681,-0.22555295,-10.002783,0.0392266
20701,-0.20593965,-10.002783,0.088259846
20721,-0.19613299,-10.130269,0.049033247
20741,-0.19613299,-10.169496,-0.0196133
20761,-0.2157463,-10.169496,-0.0784532
20781,-0.24516624,-10.100849,-0.098066494
20803,-0.20593965,-10.130269,-0.0196133
20826,-0.22555295,-10.218529,-0.0392266
20842,-0.2157463,-10.0910425,-0.0588399
20862,-0.20593965,-10.110656,-0.0392266
20884,-0.2157463,-10.120462,-0.049033247
20904,-0.2157463,-10.100849,-0.0392266
20927,-0.2353596,-10.032203,-0.098066494
20944,-0.24516624,-9.826263,-0.02941995
20962,-0.2353596,-9.826263,-0.00980665
20983,-0.20593965,-9.787037,0.02941995
21004,-0.22555295,-9.80665,0.0392266
21027,-0.2549729,-9.826263,-0.00980665
21045,-0.2353596,-9.816457,-0.049033247
21063,-0.2353596,-9.885103,-0.0392266
21083,-0.2353596,-9.875297,0.0588399
21104,-0.20593965,-9.973363,-0.0196133
21131,-0.20593965,-9.973363,0.00980665
21146,-0.18632634,-9.98317,-0.0196133
21163,-0.24516624,-10.071429,0.0196133
21183,-0.17651969,-10.296982,0.0
21204,-0.24516624,-10.1989155,-0.06864655
21224,-0.2353596,-10.189109,0.0196133
21244,-0.2549729,-10.1989155,-0.00980665
21264,-0.2353596,-10.267562,-0.0588399
21285,-0.24516624,-10.316595,0.0
21304,-0.2353596,-10.0910425,-0.02941995
21325,-0.22555295,-10.0910425,-0.0196133
21345,-0.2353596,-10.120462,0.00980665
21365,-0.2353596,-10.012589,-0.00980665
21385,-0.24516624,-10.071429,-0.02941995
21405,-0.2353596,-10.110656,-0.00980665
21425,-0.2157463,-9.885103,0.0
21446,-0.19613299,-9.77723,0.0
21465,-0.18632634,-9.80665,0.00980665
21486,-0.2549729,-9.77723,-0.1176798
21506,-0.2157463,-9.77723,-0.02941995
21526,-0.2353596,-9.89491,0.02941995
21547,-0.2353596,-9.963556,0.0
21566,-0.22555295,-9.95375,-0.0196133
21586,-0.22555295,-9.963556,-0.049033247
21607,-0.2157463,-10.042009,-0.02941995
21627,-0.22555295,-10.140076,0.0196133
21647,-0.19613299,-10.042009,-0.02941995
21667,-0.16671304,-10.002783,0.0392266
21687,-0.19613299,-9.92433,0.0196133
21707,-0.2157463,-9.86549,-0.00980665
21727,-0.24516624,-10.002783,-0.0588399
21748,-0.30400613,-10.0910425,0.0
21768,-0.20593965,-10.110656,-0.00980665
21788,-0.2549729,-10.081236,-0.02941995
21808,-0.22555295,-9.992976,-0.0784532
21828,-0.18632634,-9.9047165,-0.0588399
21848,-0.16671304,-9.885103,-0.0588399
21869,-0.18632634,-9.914523,-0.0196133
21890,-0.24516624,-10.130269,-0.088259846
21909,-0.2549729,-10.149882,-0.0588399
21929,-0.26477954,-10.0910425,0.0
21949,-0.2549729,-9.9047165,-0.0588399
21969,-0.2549729,-9.816457,-0.00980665
21989,-0.2157463,-9.9047165,-0.0588399
22009,-0.19613299,-9.92433,-0.06864655
22029,-0.2353596,-9.826263,-0.0588399
22050,-0.2157463,-9.934136,-0.0196133
22070,-0.24516624,-10.061623,-0.0196133
22090,-0.2353596,-9.973363,-0.0196133
22110,-0.24516624,-10.032203,0.0784532
22131,-0.2549729,-9.992976,-0.02941995
22150,-0.24516624,-10.032203,-0.049033247
22171,-0.20593965,-10.051816,-0.0588399
22191,-0.20593965,-10.002783,-0.0196133
22211,-0.19613299,-10.061623,-0.049033247
22231,-0.2353596,-10.120462,-0.00980665
22251,-0.18632634,-10.022396,0.00980665
22271,-0.20593965,-10.012589,-0.06864655
22291,-0.2549729,-10.169496,-0.0588399
22312,-0.2157463,-10.120462,0.00980665
22332,-0.2353596,-9.973363,0.0392266
22351,-0.2157463,-9.845877,0.0196133
22372,-0.20593965,-9.86549,-0.049033247
22392,-0.2157463,-9.95375,-0.0196133
22412,-0.17651969,-9.826263,-0.06864655
22432,-0.2157463,-9.738003,-0.06864655
22453,-0.2157463,-9.86549,-0.0588399
22473,-0.18632634,-9.89491,-0.0196133
22494,-0.2353596,-9.767424,0.0
22513,-0.2353596,-9.80665,-0.0392266
22534,-0.20593965,-9.7183895,-0.0588399
22554,-0.2157463,-9.502644,-0.02941995
22573,-0.16671304,-9.65955,0.0392266
22594,-0.18632634,-9.60071,-0.06864655
22614,-0.2353596,-9.738003,-0.02941995
22634,-0.24516624,-9.77723,-0.06864655
22654,-0.26477954,-10.189109,-0.00980665
22675,-0.2353596,-10.042009,0.0196133
22695,-0.2549729,-10.120462,-0.02941995
22714,-0.2157463,-10.159689,-0.049033247
22735,-0.18632634,-10.247949,-0.06864655
22754,-0.18632634,-10.238142,0.00980665
22774,-0.19613299,-10.218529,-0.00980665
22795,-0.2353596,-10.238142,0.00980665
22815,-0.2549729,-10.287175,0.0196133
22836,-0.26477954,-10.306788,-0.049033247
22855,-0.2549729,-10.189109,-0.049033247
22875,-0.2549729,-10.130269,-0.00980665
22895,-0.20593965,-10.012589,-0.088259846
22915,-0.20593965,-9.9047165,-0.0196133
22936,-0.2353596,-10.071429,-0.0392266
22952,-0.19613299,-10.022396,-0.098066494
22976,-0.2157463,-10.061623,-0.02941995
22996,-0.2353596,-9.943943,0.00980665
23017,-0.22555295,-9.86549,0.02941995
23037,-0.2745862,-9.86549,-0.02941995
23057,-0.20593965,-9.9047165,-0.10787315
23078,-0.20593965,-9.89491,-0.0588399
23097,-0.20593965,-9.747809,-0.049033247
23117,-0.16671304,-9.728196,0.02941995
23140,-0.20593965,-9.708583,0.0588399
23158,-0.19613299,-9.679163,0.0
23178,-0.19613299,-9.45361,-0.088259846
23198,-0.2157463,-9.51245,-0.0588399
23220,-0.2353596,-9.5320635,0.00980665
23238,-0.24516624,-9.551677,0.02941995
23258,-0.2353596,-9.65955,0.0392266
23279,-0.26477954,-9.757616,-0.0196133
23299,-0.2549729,-9.9047165,-0.049033247
23320,-0.2353596,-9.934136,-0.00980665
23338,-0.2157463,-10.042009,-0.088259846
23359,-0.2353596,-10.061623,-0.12748645
23381,-0.1569064,-10.247949,-0.098066494
23404,-0.2157463,-10.424469,0.0
23421,-0.17651969,-10.159689,0.0392266
23439,-0.2549729,-10.081236,0.0588399
23460,-0.2549729,-10.1989155,0.0196133
23481,-0.2745862,-10.385242,-0.10787315
23504,-0.22555295,-10.267562,-0.098066494
23520,-0.20593965,-10.071429,-0.0196133
23540,-0.26477954,-10.306788,0.0
23560,-0.17651969,-10.512729,0.0
23582,-0.20593965,-10.444082,0.0196133
23603,-0.19613299,-10.267562,0.00980665
23620,-0.22555295,-10.346016,-0.088259846
23640,-0.22555295,-10.277369,-0.098066494
23667,-0.2745862,-10.189109,-0.098066494
23702,-0.2353596,-10.228335,0.02941995
23731,-0.20593965,-10.022396,0.00980665
23751,-0.1569064,-9.77723,-0.06864655
23773,-0.14709975,-9.89491,-0.1176798
23791,-0.16671304,-10.032203,-0.1372931
23812,-0.20593965,-9.914523,-0.088259846
23832,-0.18632634,-9.708583,-0.06864655
23853,-0.2157463,-9.86549,0.00980665
23873,-0.18632634,-9.934136,0.0392266
23895,-0.2157463,-9.95375,-0.049033247
23913,-0.2549729,-10.120462,-0.0588399
23933,-0.20593965,-10.061623,-0.14709975
23955,-0.18632634,-10.002783,-0.10787315
23973,-0.1372931,-9.934136,-0.0784532
23993,-0.12748645,-9.845877,-0.0196133
24014,-0.14709975,-9.914523,-0.049033247
24034,-0.18632634,-10.061623,-0.088259846
24064,-0.2157463,-10.120462,-0.1372931
24074,-0.22555295,-10.169496,-0.088259846
24094,-0.19613299,-10.257755,-0.088259846
24114,-0.1372931,-10.100849,-0.00980665
24134,-0.12748645,-9.9047165,-0.049033247
24155,-0.17651969,-9.9047165,-0.02941995
24175,-0.19613299,-9.875297,-0.10787315
24195,-0.20593965,-9.855683,-0.098066494
24217,-0.18632634,-9.973363,-0.0392266
24239,-0.24516624,-10.032203,0.0
24256,-0.19613299,-9.992976,0.0
24276,-0.2353596,-10.149882,-0.02941995
24296,-0.17651969,-10.140076,-0.0784532
24317,-0.17651969,-10.022396,-0.0784532
24336,-0.1569064,-10.002783,-0.1176798
24358,-0.18632634,-9.845877,-0.06864655
24376,-0.16671304,-9.875297,-0.06864655
24396,-0.2157463,-9.973363,-0.00980665
24417,-0.22555295,-9.98317,-0.0392266
24437,-0.22555295,-9.992976,0.0196133
24458,-0.2353596,-10.061623,-0.098066494
24474,-0.20593965,-10.032203,-0.0196133
24497,-0.10787315,-9.767424,-0.0392266
24518,-0.10787315,-9.796844,0.00980665
24540,-0.12748645,-10.012589,-0.06864655
24557,-0.17651969,-10.061623,-0.16671304
24577,-0.19613299,-10.012589,-0.10787315
24598,-0.2353596,-10.169496,-0.049033247
24619,-0.24516624,-10.208722,-0.0392266
24639,-0.2353596,-10.1989155,-0.00980665
24658,-0.20593965,-10.081236,-0.049033247
24678,-0.16671304,-10.051816,-0.12748645
24699,-0.18632634,-10.071429,-0.14709975
24719,-0.1569064,-10.071429,-0.12748645
24744,-0.1569064,-10.002783,-0.14709975
24760,-0.20593965,-9.95375,-0.088259846
24779,-0.2157463,-9.885103,-0.02941995
24799,-0.2157463,-9.934136,-0.06864655
24820,-0.20593965,-9.826263,-0.1176798
24841,-0.20593965,-9.9047165,-0.049033247
24860,-0.1569064,-10.012589,-0.088259846
24879,-0.18632634,-9.9047165,-0.098066494
24901,-0.19613299,-9.7183895,-0.0392266
24920,-0.17651969,-9.767424,0.0196133
24942,-0.18632634,-9.92433,-0.06864655
24964,-0.20593965,-10.081236,-0.02941995
24981,-0.24516624,-10.120462,-0.049033247
25001,-0.20593965,-10.306788,-0.1176798
25021,-0.16671304,-10.208722,-0.10787315
25044,-0.1372931,-10.110656,-0.12748645
25061,-0.14709975,-10.012589,-0.1372931
25081,-0.14709975,-10.032203,-0.12748645
25101,-0.16671304,-10.169496,-0.02941995
25122,-0.1569064,-10.257755,-0.098066494
25143,-0.20593965,-10.247949,-0.098066494
25162,-0.24516624,-10.110656,-0.1372931
25182,-0.19613299,-9.914523,-0.14709975
25202,-0.17651969,-9.77723,-0.0784532
25222,-0.10787315,-9.943943,-0.0588399
25252,-0.16671304,-9.973363,-0.0392266
25262,-0.17651969,-9.992976,-0.049033247
25282,-0.18632634,-9.973363,-0.12748645
25303,-0.20593965,-9.885103,-0.1372931
25323,-0.17651969,-9.826263,-0.06864655
25344,-0.20593965,-9.92433,-0.02941995
25363,-0.17651969,-9.816457,-0.00980665
25383,-0.18632634,-9.816457,-0.0784532
25403,-0.18632634,-9.9047165,-0.0588399
25424,-0.19613299,-9.98317,-0.088259846
25444,-0.19613299,-9.826263,-0.0392266
25464,-0.18632634,-10.100849,-0.0196133
25484,-0.22555295,-10.208722,-0.0784532
25505,-0.19613299,-10.100849,-0.10787315
25529,-0.2549729,-10.140076,-0.12748645
25545,-0.20593965,-10.179302,-0.1569064
25564,-0.19613299,-9.885103,-0.098066494
25585,-0.1569064,-9.708583,-0.12748645
25604,-0.14709975,-9.767424,-0.098066494
25624,-0.18632634,-9.875297,-0.1372931
25645,-0.20593965,-9.992976,-0.14709975
25664,-0.2353596,-9.973363,-0.18632634
25684,-0.20593965,-10.032203,-0.12748645
25706,-0.1569064,-9.92433,-0.098066494
25728,-0.20593965,-9.86549,-0.1176798
25746,-0.18632634,-9.855683,-0.10787315
25766,-0.18632634,-9.845877,-0.1176798
25786,-0.18632634,-9.875297,-0.1372931
25807,-0.20593965,-9.934136,-0.1176798
25832,-0.16671304,-10.012589,-0.098066494
25850,-0.14709975,-10.120462,-0.00980665
25867,-0.19613299,-10.051816,0.0
25886,-0.17651969,-10.002783,-0.0196133
25909,-0.20593965,-10.012589,-0.12748645
25931,-0.22555295,-10.042009,-0.088259846
25947,-0.19613299,-9.914523,-0.0588399
25967,-0.14709975,-9.83607,0.00980665
25988,-0.1372931,-9.80665,-0.02941995
26008,-0.1569064,-9.95375,-0.0392266
